# Automated Results file
# Author: 	 slj11
# DataFile name:	src/no_blocked.jobs
# Sun Apr 28 17:34:07 BST 2013
# Number of Test Runs: 10000

68,91,110,77,0
60,86,110,72,0
70,86,110,74,0
67,90,110,74,0
66,89,110,80,0
27,78,110,67,0
60,86,110,74,0
81,93,110,80,0
59,87,110,75,0
50,84,110,63,0
53,92,110,84,0
48,84,110,72,0
75,93,110,76,0
57,91,110,76,0
62,89,110,70,0
75,88,110,79,0
69,91,110,87,0
47,82,110,68,0
51,85,110,68,0
64,88,110,79,0
57,83,110,73,0
40,82,110,76,0
75,90,110,80,0
64,83,110,67,0
31,79,110,65,0
71,93,110,86,0
74,89,110,73,0
69,92,110,83,0
59,87,110,82,0
64,90,110,84,0
52,85,110,68,0
44,86,110,70,0
58,87,110,80,0
47,85,110,86,0
30,83,110,73,0
37,79,110,67,0
67,87,110,73,0
69,94,110,81,0
46,85,110,76,0
49,86,110,75,0
62,89,110,77,0
78,90,110,82,0
58,87,110,77,0
67,89,110,82,0
72,85,110,72,0
49,85,110,68,0
58,84,110,73,0
53,87,110,79,0
57,89,110,83,0
55,83,110,67,0
48,85,110,70,0
53,83,110,77,0
59,86,110,73,0
60,90,110,76,0
51,86,110,78,0
65,88,110,78,0
43,82,110,80,0
72,89,110,76,0
63,88,110,79,0
50,83,110,72,0
75,95,110,84,0
52,87,110,70,0
61,85,110,69,0
41,85,110,74,0
68,89,110,77,0
68,86,110,82,0
63,88,110,76,0
53,82,110,72,0
49,82,110,79,0
40,85,110,84,0
51,87,110,82,0
58,88,110,68,0
62,91,110,74,0
36,81,110,70,0
52,86,110,76,0
57,84,110,74,0
50,84,110,72,0
45,87,110,80,0
61,87,110,66,0
44,84,110,70,0
57,84,110,72,0
71,88,110,82,0
57,87,110,76,0
52,84,110,69,0
42,84,110,76,0
55,88,110,81,0
67,87,110,67,0
34,84,110,79,0
65,85,110,70,0
69,90,110,70,0
79,94,110,76,0
36,83,110,70,0
69,88,110,81,0
81,94,110,79,0
69,95,110,82,0
69,89,110,81,0
60,82,110,71,0
42,82,110,76,0
57,83,110,68,0
66,88,110,72,0
51,81,110,75,0
53,85,110,78,0
69,89,110,82,0
69,88,110,79,0
55,87,110,68,0
49,82,110,75,0
41,84,110,77,0
60,85,110,68,0
44,80,110,70,0
63,86,110,77,0
62,86,110,75,0
59,87,110,77,0
42,82,110,72,0
64,88,110,77,0
43,85,110,73,0
74,87,110,78,0
56,88,110,76,0
59,83,110,63,0
71,93,110,81,0
80,93,110,80,0
48,84,110,71,0
54,85,110,78,0
39,81,110,71,0
55,88,110,80,0
70,86,110,69,0
41,88,110,79,0
69,93,110,84,0
76,89,110,73,0
56,86,110,71,0
56,86,110,74,0
62,88,110,75,0
41,85,110,79,0
60,86,110,79,0
47,87,110,85,0
51,83,110,71,0
57,79,110,61,0
42,86,110,79,0
66,87,110,78,0
70,92,110,72,0
55,89,110,76,0
66,87,110,71,0
69,86,110,70,0
57,82,110,60,0
58,86,110,74,0
55,85,110,76,0
40,81,110,77,0
45,87,110,79,0
55,85,110,73,0
71,90,110,80,0
80,91,110,75,0
69,91,110,81,0
64,91,110,80,0
63,86,110,65,0
46,84,110,71,0
65,87,110,80,0
61,79,110,55,0
58,86,110,74,0
61,83,110,78,0
75,93,110,72,0
31,80,110,74,0
70,97,110,84,0
46,84,110,72,0
53,84,110,69,0
65,84,110,73,0
49,85,110,79,0
80,94,110,82,0
57,87,110,62,0
85,96,110,78,0
68,89,110,84,0
51,87,110,77,0
41,81,110,70,0
64,88,110,76,0
84,92,110,80,0
40,78,110,64,0
69,88,110,87,0
78,98,110,86,0
58,89,110,82,0
40,87,110,75,0
46,80,110,73,0
46,85,110,82,0
74,90,110,78,0
64,88,110,84,0
80,93,110,69,0
80,93,110,65,0
70,89,110,75,0
47,84,110,65,0
70,87,110,75,0
44,83,110,75,0
58,85,110,77,0
68,92,110,78,0
38,81,110,68,0
46,84,110,79,0
50,87,110,78,0
72,91,110,77,0
56,89,110,82,0
54,84,110,79,0
60,86,110,78,0
71,95,110,74,0
32,81,110,71,0
59,88,110,77,0
66,86,110,76,0
70,88,110,86,0
51,83,110,74,0
49,82,110,75,0
49,87,110,76,0
68,87,110,76,0
84,95,110,78,0
60,89,110,80,0
76,92,110,76,0
40,85,110,78,0
72,93,110,82,0
52,83,110,66,0
37,84,110,68,0
55,86,110,73,0
63,87,110,80,0
46,87,110,73,0
46,84,110,76,0
52,82,110,71,0
43,82,110,76,0
46,84,110,79,0
62,92,110,86,0
38,80,110,65,0
55,87,110,79,0
85,98,110,92,0
73,96,110,74,0
51,87,110,74,0
48,80,110,69,0
34,81,110,72,0
76,93,110,77,0
59,87,110,76,0
44,87,110,79,0
61,88,110,84,0
51,86,110,79,0
64,88,110,81,0
70,91,110,80,0
49,90,110,85,0
48,83,110,71,0
60,89,110,83,0
48,85,110,71,0
52,89,110,74,0
42,87,110,70,0
42,82,110,81,0
49,86,110,78,0
63,86,110,71,0
67,90,110,74,0
60,86,110,80,0
62,85,110,75,0
54,84,110,71,0
70,88,110,72,0
74,92,110,82,0
55,84,110,69,0
53,85,110,73,0
35,80,110,67,0
46,80,110,68,0
45,87,110,69,0
60,86,110,69,0
56,87,110,78,0
48,88,110,78,0
47,88,110,77,0
36,80,110,73,0
68,86,110,75,0
68,88,110,80,0
37,82,110,76,0
47,84,110,67,0
71,86,110,76,0
54,92,110,82,0
56,85,110,76,0
54,90,110,84,0
64,88,110,82,0
45,80,110,71,0
63,92,110,76,0
46,82,110,81,0
68,87,110,75,0
53,83,110,75,0
64,85,110,70,0
69,86,110,74,0
47,80,110,64,0
53,84,110,75,0
52,84,110,72,0
52,81,110,72,0
46,88,110,82,0
65,84,110,69,0
67,94,110,83,0
62,87,110,74,0
60,85,110,68,0
80,91,110,72,0
55,86,110,70,0
54,84,110,77,0
67,87,110,68,0
41,84,110,77,0
74,93,110,73,0
56,86,110,75,0
73,91,110,73,0
70,89,110,72,0
34,82,110,79,0
72,90,110,69,0
42,86,110,70,0
44,80,110,68,0
66,86,110,73,0
66,90,110,79,0
54,91,110,87,0
61,83,110,71,0
68,89,110,85,0
31,77,110,66,0
61,86,110,74,0
67,87,110,76,0
56,86,110,71,0
63,86,110,72,0
52,86,110,81,0
71,93,110,82,0
82,96,110,78,0
66,91,110,78,0
62,90,110,81,0
60,91,110,68,0
58,86,110,76,0
55,87,110,77,0
42,84,110,78,0
70,89,110,78,0
51,87,110,87,0
42,88,110,88,0
46,82,110,72,0
63,85,110,76,0
57,83,110,78,0
42,87,110,87,0
68,91,110,77,0
73,94,110,82,0
54,89,110,76,0
32,78,110,75,0
61,87,110,83,0
69,91,110,80,0
79,93,110,78,0
44,84,110,73,0
76,89,110,79,0
57,83,110,79,0
53,84,110,72,0
69,88,110,78,0
52,83,110,74,0
53,86,110,81,0
73,88,110,76,0
45,88,110,77,0
44,81,110,70,0
62,87,110,78,0
81,94,110,83,0
52,83,110,71,0
71,88,110,83,0
63,86,110,78,0
43,83,110,77,0
53,83,110,69,0
58,84,110,74,0
54,89,110,83,0
71,89,110,80,0
41,83,110,74,0
46,83,110,75,0
82,91,110,69,0
60,88,110,76,0
62,85,110,67,0
64,89,110,72,0
53,92,110,73,0
60,86,110,72,0
55,87,110,68,0
36,80,110,71,0
61,86,110,77,0
68,86,110,65,0
58,86,110,74,0
64,85,110,74,0
49,84,110,74,0
67,87,110,76,0
64,90,110,72,0
65,91,110,80,0
55,88,110,80,0
63,87,110,77,0
64,90,110,77,0
58,88,110,71,0
55,86,110,71,0
69,89,110,80,0
46,82,110,83,0
67,90,110,72,0
77,91,110,70,0
57,87,110,78,0
35,81,110,77,0
36,80,110,70,0
41,84,110,78,0
40,87,110,78,0
49,86,110,86,0
51,82,110,71,0
55,81,110,66,0
57,86,110,80,0
57,87,110,84,0
68,92,110,76,0
68,87,110,72,0
66,89,110,68,0
73,88,110,73,0
46,81,110,70,0
68,91,110,75,0
57,83,110,67,0
64,88,110,79,0
61,84,110,72,0
45,87,110,79,0
57,80,110,68,0
56,91,110,81,0
51,82,110,80,0
51,90,110,85,0
64,90,110,79,0
54,83,110,77,0
66,84,110,73,0
59,87,110,78,0
48,83,110,72,0
69,93,110,77,0
48,85,110,73,0
71,90,110,74,0
55,88,110,90,0
72,93,110,84,0
53,86,110,75,0
64,85,110,80,0
52,85,110,72,0
51,83,110,73,0
58,83,110,76,0
55,90,110,84,0
53,82,110,68,0
47,82,110,75,0
62,89,110,76,0
59,92,110,81,0
71,91,110,84,0
37,87,110,86,0
79,90,110,70,0
47,86,110,74,0
54,83,110,70,0
37,80,110,66,0
72,90,110,70,0
55,88,110,82,0
70,86,110,69,0
49,82,110,77,0
50,85,110,71,0
48,87,110,73,0
55,84,110,67,0
73,93,110,74,0
29,79,110,69,0
51,81,110,66,0
51,89,110,78,0
56,87,110,80,0
55,87,110,87,0
68,88,110,74,0
78,90,110,75,0
60,92,110,86,0
46,82,110,73,0
54,86,110,80,0
52,83,110,74,0
67,88,110,78,0
50,84,110,67,0
50,84,110,75,0
62,91,110,77,0
66,90,110,71,0
61,91,110,80,0
55,91,110,89,0
62,87,110,73,0
53,82,110,77,0
55,84,110,77,0
52,83,110,74,0
38,82,110,66,0
55,93,110,85,0
53,85,110,76,0
60,85,110,79,0
41,82,110,78,0
67,88,110,73,0
81,94,110,76,0
68,86,110,78,0
65,90,110,79,0
60,86,110,69,0
67,88,110,80,0
40,85,110,77,0
59,82,110,75,0
48,82,110,72,0
76,88,110,75,0
52,84,110,76,0
54,81,110,78,0
70,86,110,71,0
69,90,110,87,0
43,85,110,74,0
61,90,110,82,0
59,88,110,75,0
38,84,110,74,0
33,83,110,73,0
52,84,110,71,0
55,87,110,80,0
61,86,110,81,0
30,85,110,79,0
62,88,110,74,0
84,94,110,73,0
69,88,110,68,0
65,90,110,79,0
54,85,110,75,0
74,92,110,88,0
63,88,110,76,0
76,92,110,83,0
63,88,110,76,0
64,84,110,70,0
74,88,110,74,0
23,78,110,66,0
55,85,110,76,0
70,86,110,70,0
51,84,110,71,0
40,82,110,64,0
48,90,110,74,0
56,83,110,72,0
73,88,110,73,0
61,87,110,76,0
39,81,110,82,0
50,86,110,76,0
45,85,110,74,0
66,88,110,68,0
67,86,110,78,0
57,88,110,78,0
51,84,110,70,0
54,85,110,72,0
56,82,110,74,0
52,85,110,76,0
37,83,110,68,0
57,82,110,70,0
79,90,110,77,0
50,83,110,68,0
48,82,110,74,0
73,91,110,86,0
47,81,110,79,0
60,86,110,73,0
67,88,110,85,0
63,91,110,78,0
77,90,110,72,0
37,84,110,70,0
64,89,110,73,0
50,88,110,83,0
62,88,110,76,0
50,86,110,85,0
51,85,110,66,0
65,90,110,78,0
54,89,110,79,0
62,86,110,68,0
54,79,110,74,0
46,85,110,84,0
64,91,110,81,0
50,82,110,74,0
41,82,110,79,0
58,82,110,69,0
57,87,110,75,0
47,84,110,77,0
60,89,110,74,0
70,89,110,70,0
59,87,110,75,0
51,85,110,85,0
68,85,110,79,0
47,81,110,67,0
51,84,110,74,0
51,80,110,71,0
48,85,110,76,0
69,85,110,78,0
69,85,110,68,0
53,82,110,74,0
71,89,110,78,0
84,95,110,78,0
66,88,110,74,0
56,85,110,72,0
54,81,110,71,0
36,87,110,86,0
72,90,110,81,0
52,89,110,71,0
73,89,110,79,0
71,87,110,78,0
50,90,110,75,0
61,86,110,77,0
47,81,110,70,0
71,92,110,76,0
65,91,110,76,0
41,82,110,69,0
41,83,110,69,0
37,87,110,82,0
58,86,110,70,0
56,84,110,67,0
26,80,110,74,0
72,91,110,72,0
36,82,110,72,0
69,89,110,78,0
56,81,110,78,0
72,90,110,84,0
41,87,110,82,0
48,85,110,78,0
46,84,110,75,0
50,85,110,74,0
64,87,110,70,0
34,80,110,67,0
50,79,110,67,0
59,92,110,84,0
56,88,110,89,0
41,87,110,75,0
75,91,110,68,0
60,85,110,69,0
60,89,110,80,0
55,86,110,77,0
49,80,110,69,0
69,92,110,79,0
72,92,110,79,0
46,81,110,72,0
65,91,110,88,0
67,87,110,73,0
59,91,110,87,0
49,84,110,77,0
38,79,110,70,0
30,83,110,77,0
66,88,110,75,0
75,88,110,74,0
27,78,110,66,0
79,92,110,72,0
40,80,110,66,0
46,84,110,76,0
61,86,110,79,0
28,83,110,81,0
56,85,110,74,0
61,87,110,81,0
71,89,110,71,0
53,83,110,77,0
68,87,110,70,0
61,86,110,69,0
54,89,110,77,0
47,89,110,77,0
35,77,110,59,0
58,85,110,72,0
56,84,110,73,0
55,87,110,73,0
39,87,110,79,0
63,90,110,73,0
57,80,110,69,0
70,88,110,76,0
44,83,110,74,0
43,79,110,69,0
57,86,110,79,0
65,89,110,73,0
55,91,110,84,0
44,85,110,75,0
52,86,110,74,0
54,89,110,77,0
69,92,110,77,0
79,92,110,72,0
56,86,110,74,0
39,81,110,65,0
48,90,110,71,0
47,81,110,64,0
45,82,110,69,0
64,88,110,78,0
66,90,110,73,0
53,84,110,75,0
71,85,110,66,0
61,85,110,73,0
61,87,110,80,0
52,89,110,83,0
65,83,110,66,0
32,75,110,60,0
53,87,110,72,0
55,89,110,75,0
55,87,110,77,0
77,89,110,79,0
71,88,110,72,0
47,86,110,73,0
49,84,110,77,0
50,88,110,83,0
69,85,110,78,0
54,83,110,76,0
32,82,110,74,0
60,87,110,79,0
80,92,110,74,0
49,84,110,78,0
49,85,110,75,0
51,87,110,73,0
68,87,110,81,0
57,84,110,74,0
46,80,110,70,0
48,83,110,70,0
60,88,110,76,0
41,83,110,71,0
57,87,110,75,0
52,85,110,77,0
40,85,110,74,0
33,86,110,82,0
66,89,110,75,0
58,93,110,82,0
39,80,110,73,0
45,85,110,75,0
71,89,110,71,0
46,84,110,70,0
81,93,110,74,0
42,84,110,76,0
56,86,110,75,0
51,86,110,85,0
71,92,110,81,0
69,94,110,83,0
62,88,110,72,0
49,86,110,77,0
55,87,110,75,0
71,93,110,77,0
66,87,110,74,0
55,87,110,80,0
51,84,110,77,0
49,85,110,70,0
36,76,110,65,0
81,96,110,86,0
42,86,110,73,0
41,81,110,74,0
66,87,110,68,0
47,86,110,71,0
90,99,110,86,0
55,90,110,89,0
41,79,110,65,0
48,86,110,79,0
61,87,110,76,0
63,92,110,87,0
79,94,110,74,0
48,86,110,77,0
92,102,110,82,0
80,93,110,68,0
59,81,110,61,0
56,88,110,79,0
51,83,110,74,0
58,88,110,73,0
60,90,110,81,0
51,86,110,82,0
52,81,110,77,0
46,84,110,72,0
42,88,110,72,0
63,86,110,73,0
68,87,110,64,0
75,94,110,85,0
83,96,110,86,0
60,91,110,81,0
67,86,110,74,0
41,81,110,79,0
71,90,110,78,0
71,90,110,85,0
52,83,110,71,0
62,93,110,83,0
46,84,110,75,0
59,86,110,79,0
72,89,110,75,0
68,89,110,80,0
64,92,110,76,0
75,89,110,69,0
55,89,110,83,0
71,90,110,86,0
61,88,110,73,0
68,89,110,77,0
66,85,110,56,0
35,82,110,77,0
73,93,110,87,0
59,85,110,82,0
69,91,110,75,0
67,88,110,75,0
52,81,110,74,0
58,86,110,74,0
59,85,110,71,0
69,88,110,70,0
40,83,110,74,0
68,86,110,77,0
61,84,110,70,0
59,87,110,78,0
37,82,110,75,0
65,88,110,83,0
80,93,110,77,0
61,89,110,74,0
61,89,110,79,0
49,85,110,72,0
70,86,110,77,0
43,79,110,71,0
62,88,110,75,0
68,89,110,92,0
77,91,110,76,0
79,92,110,71,0
50,85,110,84,0
63,84,110,71,0
71,89,110,70,0
71,97,110,79,0
44,76,110,65,0
52,86,110,75,0
65,93,110,76,0
74,93,110,80,0
68,90,110,81,0
55,88,110,81,0
47,83,110,75,0
73,92,110,78,0
81,96,110,74,0
57,85,110,70,0
83,95,110,86,0
50,83,110,69,0
42,83,110,77,0
64,85,110,74,0
41,87,110,86,0
50,84,110,76,0
52,84,110,67,0
60,91,110,76,0
57,88,110,73,0
62,89,110,79,0
40,83,110,78,0
44,82,110,71,0
65,86,110,69,0
57,87,110,75,0
55,83,110,74,0
49,84,110,72,0
56,87,110,78,0
60,88,110,73,0
67,88,110,77,0
66,90,110,79,0
49,81,110,72,0
54,81,110,69,0
47,87,110,65,0
56,88,110,73,0
50,85,110,74,0
66,95,110,84,0
69,89,110,72,0
34,87,110,91,0
35,80,110,73,0
51,86,110,87,0
40,83,110,75,0
74,93,110,89,0
38,83,110,83,0
57,85,110,73,0
65,87,110,75,0
70,87,110,77,0
55,85,110,89,0
62,88,110,79,0
40,85,110,79,0
63,91,110,79,0
48,91,110,85,0
61,86,110,72,0
60,84,110,78,0
54,86,110,73,0
56,88,110,79,0
52,84,110,75,0
55,88,110,81,0
44,81,110,64,0
75,92,110,69,0
69,92,110,83,0
44,86,110,80,0
59,85,110,74,0
72,87,110,74,0
74,92,110,72,0
26,82,110,79,0
48,81,110,78,0
51,87,110,73,0
46,84,110,76,0
68,87,110,66,0
73,94,110,79,0
61,91,110,83,0
45,85,110,82,0
62,85,110,69,0
72,90,110,83,0
62,86,110,75,0
73,89,110,81,0
58,84,110,70,0
63,87,110,70,0
42,84,110,83,0
41,88,110,79,0
68,86,110,68,0
72,88,110,76,0
35,80,110,73,0
50,85,110,76,0
64,89,110,78,0
67,85,110,74,0
63,87,110,84,0
32,82,110,76,0
53,82,110,77,0
55,87,110,73,0
39,85,110,72,0
69,89,110,76,0
47,83,110,75,0
35,87,110,73,0
62,88,110,73,0
75,93,110,80,0
33,80,110,64,0
55,86,110,77,0
57,88,110,82,0
59,87,110,72,0
75,91,110,81,0
49,92,110,89,0
82,92,110,75,0
57,88,110,75,0
68,85,110,79,0
57,84,110,69,0
39,83,110,65,0
45,85,110,83,0
41,83,110,71,0
69,87,110,73,0
88,97,110,83,0
59,81,110,73,0
49,86,110,69,0
34,81,110,74,0
61,89,110,76,0
60,83,110,74,0
60,87,110,71,0
73,93,110,86,0
45,82,110,74,0
61,88,110,75,0
51,91,110,79,0
61,87,110,72,0
34,83,110,72,0
51,82,110,76,0
53,82,110,74,0
52,84,110,77,0
74,91,110,85,0
70,86,110,68,0
45,80,110,72,0
59,87,110,72,0
59,89,110,77,0
46,83,110,73,0
66,84,110,64,0
44,84,110,78,0
73,95,110,84,0
56,90,110,78,0
47,86,110,80,0
50,82,110,75,0
56,85,110,68,0
47,84,110,84,0
53,90,110,84,0
63,87,110,72,0
58,83,110,66,0
56,91,110,78,0
48,84,110,83,0
42,79,110,64,0
65,86,110,74,0
62,83,110,67,0
42,88,110,74,0
65,88,110,75,0
69,90,110,75,0
50,88,110,79,0
28,80,110,74,0
72,87,110,70,0
49,84,110,75,0
62,85,110,69,0
35,80,110,64,0
59,90,110,72,0
69,89,110,71,0
54,87,110,78,0
34,84,110,80,0
41,78,110,68,0
68,85,110,69,0
59,86,110,78,0
40,88,110,81,0
76,94,110,86,0
52,86,110,79,0
58,83,110,76,0
51,88,110,84,0
64,91,110,80,0
51,84,110,77,0
38,83,110,82,0
54,85,110,81,0
42,82,110,76,0
77,91,110,81,0
65,89,110,68,0
79,92,110,74,0
68,87,110,73,0
61,88,110,72,0
55,85,110,73,0
73,87,110,77,0
39,80,110,67,0
50,83,110,73,0
66,83,110,75,0
63,89,110,86,0
39,82,110,78,0
49,85,110,74,0
44,86,110,72,0
56,86,110,77,0
66,86,110,78,0
49,89,110,76,0
32,79,110,79,0
41,82,110,68,0
43,82,110,73,0
68,92,110,82,0
61,84,110,67,0
43,87,110,74,0
55,85,110,76,0
45,86,110,67,0
70,92,110,79,0
61,88,110,77,0
49,83,110,75,0
27,86,110,77,0
59,86,110,74,0
55,87,110,78,0
42,82,110,81,0
60,86,110,77,0
37,88,110,82,0
84,96,110,80,0
53,84,110,75,0
61,88,110,77,0
70,91,110,76,0
55,86,110,74,0
82,92,110,71,0
52,81,110,63,0
71,91,110,79,0
48,83,110,77,0
62,87,110,76,0
51,84,110,73,0
55,85,110,81,0
69,91,110,78,0
40,87,110,79,0
35,87,110,70,0
51,82,110,68,0
41,89,110,89,0
57,85,110,77,0
44,78,110,69,0
54,84,110,74,0
48,87,110,80,0
57,85,110,75,0
58,86,110,79,0
48,81,110,67,0
59,84,110,77,0
57,87,110,69,0
57,91,110,73,0
67,89,110,74,0
60,84,110,65,0
70,88,110,80,0
68,88,110,75,0
67,94,110,78,0
56,86,110,82,0
64,90,110,74,0
45,85,110,71,0
49,85,110,77,0
45,82,110,71,0
33,85,110,74,0
41,86,110,72,0
60,83,110,67,0
49,84,110,73,0
47,81,110,68,0
63,90,110,81,0
53,81,110,65,0
65,89,110,72,0
43,88,110,82,0
61,86,110,77,0
51,87,110,81,0
36,85,110,72,0
52,84,110,75,0
54,85,110,71,0
60,85,110,79,0
42,85,110,81,0
44,82,110,74,0
38,82,110,69,0
65,92,110,82,0
64,93,110,75,0
78,93,110,85,0
47,83,110,78,0
60,83,110,78,0
50,82,110,69,0
51,88,110,77,0
40,84,110,75,0
63,86,110,69,0
42,80,110,71,0
58,86,110,78,0
40,79,110,64,0
37,78,110,68,0
56,88,110,75,0
42,81,110,74,0
48,80,110,76,0
60,85,110,75,0
64,91,110,84,0
56,81,110,68,0
68,90,110,79,0
65,89,110,81,0
69,90,110,80,0
56,87,110,66,0
57,87,110,76,0
49,88,110,80,0
51,90,110,79,0
47,83,110,79,0
58,85,110,67,0
87,97,110,86,0
54,84,110,75,0
56,88,110,78,0
69,89,110,75,0
66,87,110,76,0
62,87,110,70,0
55,87,110,79,0
50,81,110,68,0
37,81,110,77,0
45,81,110,70,0
69,89,110,78,0
74,87,110,70,0
56,88,110,84,0
59,84,110,67,0
53,81,110,69,0
63,89,110,71,0
67,88,110,74,0
75,91,110,74,0
51,84,110,71,0
63,86,110,81,0
41,85,110,82,0
71,91,110,75,0
56,86,110,86,0
52,82,110,67,0
41,80,110,80,0
64,87,110,71,0
45,82,110,81,0
64,89,110,77,0
51,82,110,73,0
51,81,110,63,0
61,87,110,75,0
73,96,110,86,0
50,86,110,76,0
59,87,110,74,0
50,81,110,68,0
65,89,110,83,0
47,84,110,73,0
78,92,110,83,0
35,84,110,69,0
64,88,110,82,0
57,85,110,81,0
67,86,110,66,0
78,91,110,78,0
53,85,110,75,0
61,86,110,80,0
87,95,110,85,0
39,81,110,72,0
70,89,110,77,0
53,87,110,82,0
74,93,110,78,0
46,84,110,79,0
62,84,110,74,0
56,89,110,72,0
59,85,110,69,0
67,87,110,77,0
59,86,110,67,0
73,88,110,85,0
53,86,110,79,0
60,86,110,74,0
37,85,110,82,0
48,83,110,77,0
59,88,110,72,0
51,87,110,80,0
44,81,110,67,0
69,92,110,82,0
59,86,110,69,0
71,87,110,84,0
33,82,110,78,0
52,88,110,80,0
44,84,110,79,0
59,88,110,78,0
42,83,110,74,0
78,94,110,72,0
72,90,110,75,0
66,92,110,81,0
72,89,110,73,0
75,92,110,69,0
49,82,110,73,0
53,85,110,79,0
72,94,110,81,0
34,80,110,77,0
62,89,110,81,0
64,86,110,80,0
68,85,110,71,0
36,83,110,76,0
59,84,110,73,0
46,83,110,87,0
40,84,110,82,0
50,86,110,84,0
54,83,110,71,0
33,82,110,79,0
57,90,110,79,0
51,86,110,75,0
59,89,110,78,0
52,80,110,67,0
58,87,110,80,0
57,92,110,85,0
49,87,110,72,0
74,89,110,78,0
58,83,110,77,0
60,88,110,79,0
71,89,110,79,0
53,86,110,74,0
71,87,110,70,0
49,86,110,74,0
49,84,110,76,0
68,88,110,81,0
78,91,110,68,0
64,87,110,68,0
47,87,110,90,0
53,86,110,77,0
63,91,110,83,0
47,88,110,82,0
71,87,110,65,0
61,88,110,71,0
60,86,110,71,0
53,87,110,77,0
82,96,110,79,0
73,87,110,77,0
44,84,110,71,0
54,85,110,70,0
48,85,110,76,0
67,87,110,71,0
66,88,110,74,0
39,82,110,71,0
64,84,110,69,0
60,86,110,79,0
55,87,110,75,0
75,89,110,75,0
62,86,110,79,0
65,90,110,78,0
62,84,110,64,0
60,86,110,76,0
48,83,110,72,0
42,84,110,73,0
59,89,110,72,0
68,90,110,82,0
34,80,110,71,0
59,86,110,70,0
39,80,110,70,0
79,94,110,71,0
55,89,110,82,0
44,81,110,71,0
66,90,110,77,0
59,88,110,80,0
74,91,110,69,0
52,85,110,83,0
63,87,110,74,0
45,85,110,74,0
64,89,110,76,0
58,85,110,78,0
53,86,110,75,0
72,87,110,76,0
37,83,110,71,0
73,93,110,84,0
54,84,110,79,0
62,87,110,75,0
56,84,110,71,0
63,85,110,66,0
37,83,110,80,0
75,93,110,88,0
58,86,110,69,0
44,85,110,88,0
52,85,110,79,0
23,77,110,64,0
58,86,110,79,0
62,82,110,60,0
53,90,110,75,0
82,93,110,75,0
55,86,110,79,0
48,82,110,69,0
45,83,110,74,0
59,85,110,71,0
50,82,110,75,0
60,88,110,77,0
46,79,110,67,0
70,94,110,82,0
53,86,110,82,0
43,85,110,85,0
49,81,110,65,0
52,86,110,69,0
47,81,110,64,0
58,83,110,74,0
56,90,110,86,0
61,87,110,78,0
48,84,110,80,0
69,93,110,78,0
70,91,110,69,0
86,97,110,75,0
57,85,110,72,0
52,83,110,75,0
46,86,110,82,0
40,85,110,72,0
60,85,110,79,0
48,82,110,77,0
61,90,110,81,0
55,86,110,76,0
46,83,110,66,0
45,85,110,80,0
54,89,110,74,0
86,98,110,81,0
77,89,110,82,0
64,88,110,72,0
61,89,110,75,0
55,91,110,79,0
42,81,110,75,0
63,87,110,73,0
43,81,110,74,0
44,87,110,81,0
67,90,110,82,0
41,84,110,74,0
66,89,110,70,0
63,86,110,74,0
53,85,110,80,0
47,88,110,78,0
38,82,110,77,0
44,85,110,84,0
49,90,110,80,0
66,90,110,79,0
73,90,110,81,0
67,89,110,77,0
58,82,110,62,0
53,84,110,75,0
69,87,110,72,0
57,87,110,77,0
76,94,110,85,0
50,84,110,73,0
70,91,110,62,0
76,90,110,78,0
61,84,110,63,0
45,83,110,72,0
51,84,110,81,0
58,89,110,79,0
37,87,110,82,0
77,92,110,84,0
64,86,110,75,0
43,82,110,72,0
42,86,110,84,0
76,95,110,73,0
59,84,110,67,0
59,86,110,76,0
65,89,110,80,0
56,84,110,74,0
49,82,110,74,0
60,82,110,69,0
50,87,110,75,0
61,88,110,78,0
75,89,110,75,0
57,83,110,67,0
65,86,110,70,0
51,87,110,81,0
66,88,110,76,0
63,92,110,91,0
64,85,110,80,0
58,86,110,71,0
40,84,110,71,0
84,95,110,77,0
58,85,110,75,0
52,86,110,74,0
50,84,110,72,0
66,86,110,74,0
76,93,110,85,0
56,81,110,78,0
58,84,110,78,0
48,82,110,80,0
72,90,110,81,0
46,82,110,68,0
56,87,110,78,0
48,84,110,81,0
79,91,110,85,0
41,83,110,68,0
61,88,110,85,0
38,83,110,79,0
44,84,110,71,0
44,84,110,75,0
75,88,110,65,0
58,84,110,76,0
69,91,110,79,0
68,91,110,78,0
54,84,110,75,0
85,95,110,79,0
42,84,110,70,0
57,85,110,79,0
60,85,110,75,0
75,91,110,79,0
54,85,110,87,0
28,81,110,78,0
63,91,110,77,0
50,78,110,72,0
54,82,110,63,0
61,88,110,75,0
61,86,110,82,0
75,93,110,70,0
61,88,110,80,0
55,83,110,81,0
72,88,110,70,0
83,97,110,76,0
75,95,110,78,0
73,88,110,75,0
61,85,110,74,0
59,84,110,74,0
38,79,110,68,0
69,84,110,74,0
49,82,110,73,0
70,87,110,69,0
55,86,110,77,0
32,83,110,76,0
82,94,110,88,0
69,89,110,78,0
47,88,110,75,0
70,89,110,78,0
69,87,110,82,0
64,91,110,83,0
53,84,110,68,0
54,84,110,71,0
44,80,110,64,0
70,92,110,80,0
66,86,110,73,0
66,87,110,78,0
54,84,110,67,0
76,90,110,73,0
70,90,110,69,0
71,93,110,78,0
54,81,110,72,0
63,86,110,67,0
